parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UGM-2017EN-BA012,UGM-2017EN-BA012-ST1,2016-10/2017-02,Purposive sampling,"Using castnet with diameter 4 meters and 0,25 mesh size",6,hectare,ST1,,,-7.8933023 | -7.8945645,110.0234979 | 110.0234631,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Kulonprogo,Kecamatan Temon,Kanal Pasir Kadilangu dan Pasir Mendit,
UGM-2017EN-BA012,UGM-2017EN-BA012-ST2,2016-10/2017-02,Purposive sampling,"Using castnet with diameter 4 meters and 0,25 mesh size",6,hectare,ST2,,,-7.8933023 | -7.8945645,110.0234979 | 110.0234631,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Kulonprogo,Kecamatan Temon,Kanal Pasir Kadilangu dan Pasir Mendit,
UGM-2017EN-BA012,UGM-2017EN-BA012-ST3,2016-10/2017-02,Purposive sampling,"Using castnet with diameter 4 meters and 0,25 mesh size",6,hectare,ST3,,,-7.8933023 | -7.8945645,110.0234979 | 110.0234631,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Kulonprogo,Kecamatan Temon,Kanal Pasir Kadilangu dan Pasir Mendit,
UGM-2017EN-BA012,UGM-2017EN-BA012-ST4,2016-10/2017-02,Purposive sampling,"Using castnet with diameter 4 meters and 0,25 mesh size",6,hectare,ST4,,,-7.8933023 | -7.8945645,110.0234979 | 110.0234631,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Kulonprogo,Kecamatan Temon,Kanal Pasir Kadilangu dan Pasir Mendit,
UGM-2017AP-BA013,UGM-2017AP-BA013-ST1,2016-10/2017-02,Purposive sampling,"Using castnet with diameter 4 meters and 0,25 mesh size",6,hectare,ST1,,,-7.8933023 | -7.8945645,110.0234979 | 110.0234631,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Kulonprogo,Kecamatan Temon,Kali Pantai Jangkaran,
UGM-2017AP-BA013,UGM-2017AP-BA013-ST2,2016-10/2017-02,Purposive sampling,"Using castnet with diameter 4 meters and 0,25 mesh size",6,hectare,ST2,,,-7.8933023 | -7.8945645,110.0234979 | 110.0234631,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Kulonprogo,Kecamatan Temon,Kali Pantai Jangkaran,
UGM-2017AP-BA013,UGM-2017AP-BA013-ST3,2016-10/2017-02,Purposive sampling,"Using castnet with diameter 4 meters and 0,25 mesh size",6,hectare,ST3,,,-7.8933023 | -7.8945645,110.0234979 | 110.0234631,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Kulonprogo,Kecamatan Temon,Kali Pantai Jangkaran,
UGM-2017AP-BA013,UGM-2017AP-BA013-ST4,2016-10/2017-02,Purposive sampling,"Using castnet with diameter 4 meters and 0,25 mesh size",6,hectare,ST4,,,-7.8933023 | -7.8945645,110.0234979 | 110.0234631,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Kulonprogo,Kecamatan Temon,Kali Pantai Jangkaran,
UGM-2017AA-BA014,UGM-2017AA-BA014-PS,2016-10/2017-02,Purposive sampling,Using hand net and hand line twice a month,161.1,square meter,PS,,,-8.1470765000000007,110.6057437,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Tepus,Pantai Sundak,
UGM-2017TD-BA015,UGM-2017TD-BA015-PD,2016-10/2017-02,Purposive sampling,Using hand net and hand line twice a month,3600,square meter,PD,,,-8.1380844000000003,110.5764707,WGS84,ID,Java,Special Region of Yogyakarta,Kabupaten Gunungkidul,Kecamatan Tepus,Pantai Drini,
