parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR001,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR002,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR003,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR004,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR005,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR006,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR007,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR008,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR009,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR010,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR011,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR012,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR013,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR014,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR015,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR016,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR017,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR018,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
UNIPA-2007IR-HS017,UNIPA-2007IR-HS017-TR019,2006-11-06/2006-12-29,Metode Deskriptif observasi,Wawancara terhadap masyarakat,?,Individu,Tanah rubuh,,,-1.149911,134.116025,WGS84,ID,PAPUA,Papua Barat,Manokwari,Tanah rubuh,Tanah rubuh,didalam skripsi tidak disebutkan jumlah individu
