parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UNIPA-2013YT-HS021,UNIPA-2013YT-HS021-MW001,2012-09/2012-11,Deskriptif Studi kasus,Pengamatan langsung dan wawancara,?,Individu,Minyambouw,,,-0.997975,133.896942,WGS84,ID,PAPUA,Papua barat,Pegunungan arfak,Minyambouw,Mokwam,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013YT-HS021,UNIPA-2013YT-HS021-MW002,2012-09/2012-11,Deskriptif Studi kasus,Pengamatan langsung dan wawancara,?,Individu,Minyambouw,,,-0.997975,133.896942,WGS84,ID,PAPUA,Papua barat,Pegunungan arfak,Minyambouw,Mokwam,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013YT-HS021,UNIPA-2013YT-HS021-MW003,2012-09/2012-11,Deskriptif Studi kasus,Pengamatan langsung dan wawancara,?,Individu,Minyambouw,,,-0.997975,133.896942,WGS84,ID,PAPUA,Papua barat,Pegunungan arfak,Minyambouw,Mokwam,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013YT-HS021,UNIPA-2013YT-HS021-MW004,2012-09/2012-11,Deskriptif Studi kasus,Pengamatan langsung dan wawancara,?,Individu,Minyambouw,,,-0.997975,133.896942,WGS84,ID,PAPUA,Papua barat,Pegunungan arfak,Minyambouw,Mokwam,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013YT-HS021,UNIPA-2013YT-HS021-MW005,2012-09/2012-11,Deskriptif Studi kasus,Pengamatan langsung dan wawancara,?,Individu,Minyambouw,,,-0.997975,133.896942,WGS84,ID,PAPUA,Papua barat,Pegunungan arfak,Minyambouw,Mokwam,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013YT-HS021,UNIPA-2013YT-HS021-MW006,2012-09/2012-11,Deskriptif Studi kasus,Pengamatan langsung dan wawancara,?,Individu,Minyambouw,,,-0.997975,133.896942,WGS84,ID,PAPUA,Papua barat,Pegunungan arfak,Minyambouw,Mokwam,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013YT-HS021,UNIPA-2013YT-HS021-MW007,2012-09/2012-11,Deskriptif Studi kasus,Pengamatan langsung dan wawancara,?,Individu,Minyambouw,,,-0.997975,133.896942,WGS84,ID,PAPUA,Papua barat,Pegunungan arfak,Minyambouw,Mokwam,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013YT-HS021,UNIPA-2013YT-HS021-MW008,2012-09/2012-11,Deskriptif Studi kasus,Pengamatan langsung dan wawancara,?,Individu,Minyambouw,,,-0.997975,133.896942,WGS84,ID,PAPUA,Papua barat,Pegunungan arfak,Minyambouw,Mokwam,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013YT-HS021,UNIPA-2013YT-HS021-MW009,2012-09/2012-11,Deskriptif Studi kasus,Pengamatan langsung dan wawancara,?,Individu,Minyambouw,,,-0.997975,133.896942,WGS84,ID,PAPUA,Papua barat,Pegunungan arfak,Minyambouw,Mokwam,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013YT-HS021,UNIPA-2013YT-HS021-MW010,2012-09/2012-11,Deskriptif Studi kasus,Pengamatan langsung dan wawancara,?,Individu,Minyambouw,,,-0.997975,133.896942,WGS84,ID,PAPUA,Papua barat,Pegunungan arfak,Minyambouw,Mokwam,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013YT-HS021,UNIPA-2013YT-HS021-MW011,2012-09/2012-11,Deskriptif Studi kasus,Pengamatan langsung dan wawancara,?,Individu,Minyambouw,,,-0.997975,133.896942,WGS84,ID,PAPUA,Papua barat,Pegunungan arfak,Minyambouw,Mokwam,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013YT-HS021,UNIPA-2013YT-HS021-MW012,2012-09/2012-11,Deskriptif Studi kasus,Pengamatan langsung dan wawancara,?,Individu,Minyambouw,,,-0.997975,133.896942,WGS84,ID,PAPUA,Papua barat,Pegunungan arfak,Minyambouw,Mokwam,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
UNIPA-2013YT-HS021,UNIPA-2013YT-HS021-MW013,2012-09/2012-11,Deskriptif Studi kasus,Pengamatan langsung dan wawancara,?,Individu,Minyambouw,,,-0.997975,133.896942,WGS84,ID,PAPUA,Papua barat,Pegunungan arfak,Minyambouw,Mokwam,didalam skripsi tidak disebutkan jumlah individu dari vegetasi
