parentEventID,eventID,eventDate,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,locationID,footprintWKT,footprintSRS,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,islandGroup,stateProvince,county,municipality,locality,remarks
UI-2016UH-RL017,UI-2016UH-RL017-LT001,2016-02/04,Random sampling,2.5 hours (08.30-11.00 WIB),100,Square metre,LT001,,,-6.3458333,106.8208333,,ID,Java,West Java,Kota Depok,Universitas Indonesia,"lahan terbuka Universitas Indonesia (near Sabha Widya, opposite the entrance to the Wales Barat forest, behind the PSJ building, near PPMT parking area, near DRPM building)",
UI-2016AV-RL018,UI-2016AV-RL018-QS1SP1,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS1SP1,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
UI-2016AV-RL018,UI-2016AV-RL018-QS1SP2,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS1SP2,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
UI-2016AV-RL018,UI-2016AV-RL018-QS1SP3,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS1SP3,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
UI-2016AV-RL018,UI-2016AV-RL018-QS1SP4,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS1SP4,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
UI-2016AV-RL018,UI-2016AV-RL018-QS1SP5,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS1SP5,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
UI-2016AV-RL018,UI-2016AV-RL018-QS1SP6,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS1SP6,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
UI-2016AV-RL018,UI-2016AV-RL018-QS2SP1,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS2SP1,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
UI-2016AV-RL018,UI-2016AV-RL018-QS2SP2,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS2SP2,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
UI-2016AV-RL018,UI-2016AV-RL018-QS2SP3,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS2SP3,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
UI-2016AV-RL018,UI-2016AV-RL018-QS2SP4,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS2SP4,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
UI-2016AV-RL018,UI-2016AV-RL018-QS2SP5,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS2SP5,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
UI-2016AV-RL018,UI-2016AV-RL018-QS2SP6,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS2SP6,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
UI-2016AV-RL018,UI-2016AV-RL018-QS3SP1,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS3SP1,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
UI-2016AV-RL018,UI-2016AV-RL018-QS3SP2,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS3SP2,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
UI-2016AV-RL018,UI-2016AV-RL018-QS3SP3,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS3SP3,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
UI-2016AV-RL018,UI-2016AV-RL018-QS3SP4,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS3SP4,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
UI-2016AV-RL018,UI-2016AV-RL018-QS3SP5,2016-05,Quadrat sampling,The distance of each quadrat is 10 m,100,Square metre,QS3SP5,,,1.05,103.3666667,,ID,Riau,Riau,Karimun Besar island,Kawasan PLTU in Karimun Besar Island,Kawasan PLTU in Karimun Besar Island,
